person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income_ratio,income_to_loan_ratio,annual_interest_burden,interest_burden_ratio,credit_age_ratio,emp_to_age_ratio,high_risk_flag,loan_status
42,32000,RENT,5.0,PERSONAL,B,10000,11.71,0.31,N,11,0.3125,3.2,1171.0,0.03659375,0.2619047619047619,0.11904761904761904,0,1
22,48996,RENT,6.0,PERSONAL,B,6000,,0.12,N,2,0.12245897624295861,8.166,659.4,0.013458241489101151,0.09090909090909091,0.2727272727272727,0,0
23,60000,RENT,7.0,MEDICAL,A,20000,7.9,0.33,N,2,0.3333333333333333,3.0,1580.0,0.026333333333333334,0.08695652173913043,0.30434782608695654,0,1
28,24000,RENT,5.0,MEDICAL,D,16750,14.96,0.7,Y,10,0.6979166666666666,1.4328358208955223,2505.8,0.10440833333333334,0.35714285714285715,0.17857142857142858,1,1
23,92004,MORTGAGE,7.0,VENTURE,B,24250,11.12,0.26,N,4,0.263575496717534,3.793979381443299,2696.6,0.029309595234989782,0.17391304347826086,0.30434782608695654,0,0
34,112123,MORTGAGE,2.0,EDUCATION,A,12800,8.94,0.11,N,6,0.11416034176752317,8.759609375,1144.32,0.01020593455401657,0.17647058823529413,0.058823529411764705,0,0
21,110000,MORTGAGE,0.0,VENTURE,A,20000,,0.18,N,4,0.18181818181818182,5.5,2198.0,0.01998181818181818,0.19047619047619047,0.0,0,0
23,20000,MORTGAGE,2.0,MEDICAL,B,6400,10.65,0.32,N,4,0.32,3.125,681.6,0.03408,0.17391304347826086,0.08695652173913043,0,0
31,46000,RENT,1.0,VENTURE,D,13000,14.59,0.28,N,9,0.2826086956521739,3.5384615384615383,1896.7,0.04123260869565217,0.2903225806451613,0.03225806451612903,0,1
24,42900,RENT,5.0,VENTURE,A,15000,,0.35,N,2,0.34965034965034963,2.86,1648.5,0.03842657342657343,0.08333333333333333,0.20833333333333334,0,1
27,66000,RENT,10.0,MEDICAL,C,5000,13.99,0.08,Y,10,0.07575757575757576,13.2,699.5,0.010598484848484848,0.37037037037037035,0.37037037037037035,0,0
38,80000,RENT,9.0,PERSONAL,B,2500,10.99,0.03,N,13,0.03125,32.0,274.75,0.003434375,0.34210526315789475,0.23684210526315788,0,0
24,104000,MORTGAGE,2.0,VENTURE,A,19000,,0.18,N,4,0.18269230769230768,5.473684210526316,2088.1,0.020077884615384615,0.16666666666666666,0.08333333333333333,0,0
40,45996,RENT,4.0,DEBTCONSOLIDATION,D,20000,14.61,0.43,Y,13,0.4348204191668841,2.2998,2922.0,0.06352726324028177,0.325,0.1,1,1
26,238000,MORTGAGE,2.0,EDUCATION,B,25000,9.25,0.11,N,4,0.10504201680672269,9.52,2312.5,0.009716386554621849,0.15384615384615385,0.07692307692307693,0,1
28,70834,MORTGAGE,4.0,PERSONAL,B,20000,12.21,0.28,N,9,0.2823502837620352,3.5417,2442.0000000000005,0.0344749696473445,0.32142857142857145,0.14285714285714285,0,0
25,31000,RENT,0.0,PERSONAL,A,5000,8.94,0.16,N,2,0.16129032258064516,6.2,446.99999999999994,0.014419354838709675,0.08,0.0,0,0
27,78000,RENT,4.0,PERSONAL,B,24000,10.99,0.31,N,10,0.3076923076923077,3.25,2637.6,0.033815384615384615,0.37037037037037035,0.14814814814814814,0,1
48,56500,MORTGAGE,9.0,DEBTCONSOLIDATION,B,15000,11.14,0.27,N,11,0.26548672566371684,3.7666666666666666,1671.0,0.029575221238938052,0.22916666666666666,0.1875,0,1
39,182500,RENT,2.0,DEBTCONSOLIDATION,A,12500,5.42,0.07,N,14,0.0684931506849315,14.6,677.5,0.0037123287671232876,0.358974358974359,0.05128205128205128,0,0
26,244800,MORTGAGE,11.0,MEDICAL,D,12000,16.29,0.04,Y,4,0.049019607843137254,20.4,1954.8,0.00798529411764706,0.15384615384615385,0.4230769230769231,1,1
30,25000,RENT,,PERSONAL,B,3500,11.11,0.14,N,6,0.14,7.142857142857143,388.84999999999997,0.015553999999999998,0.2,0.13333333333333333,0,0
37,69000,OWN,12.0,HOMEIMPROVEMENT,A,12000,9.32,0.17,N,13,0.17391304347826086,5.75,1118.4,0.016208695652173914,0.35135135135135137,0.32432432432432434,0,0
24,85500,MORTGAGE,8.0,EDUCATION,B,20675,10.0,0.24,N,2,0.24181286549707603,4.1354292623941955,2067.5,0.024181286549707602,0.08333333333333333,0.3333333333333333,0,0
24,136000,MORTGAGE,9.0,PERSONAL,F,25000,19.13,0.18,N,3,0.18382352941176472,5.44,4782.5,0.03516544117647059,0.125,0.375,0,1
26,80000,RENT,3.0,VENTURE,A,9000,8.9,0.11,N,2,0.1125,8.88888888888889,801.0000000000001,0.0100125,0.07692307692307693,0.11538461538461539,0,0
26,65000,RENT,0.0,HOMEIMPROVEMENT,C,4800,13.72,0.07,N,2,0.07384615384615385,13.541666666666666,658.5600000000001,0.010131692307692309,0.07692307692307693,0.0,0,0
22,39000,RENT,6.0,HOMEIMPROVEMENT,C,6000,13.22,0.15,Y,2,0.15384615384615385,6.5,793.2,0.020338461538461538,0.09090909090909091,0.2727272727272727,0,1
27,70000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,5500,13.49,0.08,Y,10,0.07857142857142857,12.727272727272727,741.9499999999999,0.010599285714285714,0.37037037037037035,0.037037037037037035,0,0
39,34000,RENT,1.0,HOMEIMPROVEMENT,D,14000,17.58,0.41,N,16,0.4117647058823529,2.4285714285714284,2461.2,0.07238823529411764,0.41025641025641024,0.02564102564102564,0,1
26,44000,RENT,5.0,DEBTCONSOLIDATION,C,4600,13.99,0.1,N,4,0.10454545454545454,9.565217391304348,643.54,0.01462590909090909,0.15384615384615385,0.19230769230769232,0,1
24,74700,MORTGAGE,7.0,EDUCATION,A,12000,5.42,0.16,N,4,0.1606425702811245,6.225,650.4,0.008706827309236947,0.16666666666666666,0.2916666666666667,0,0
38,44000,MORTGAGE,3.0,PERSONAL,B,10000,9.63,0.23,N,17,0.22727272727272727,4.4,963.0000000000001,0.021886363636363638,0.4473684210526316,0.07894736842105263,0,0
25,33000,RENT,0.0,DEBTCONSOLIDATION,E,13650,16.35,0.41,N,4,0.41363636363636364,2.4175824175824174,2231.775,0.06762954545454546,0.16,0.0,0,1
26,54000,RENT,10.0,EDUCATION,B,5000,10.0,0.09,N,2,0.09259259259259259,10.8,500.0,0.009259259259259259,0.07692307692307693,0.38461538461538464,0,0
34,65000,RENT,6.0,MEDICAL,A,17000,8.49,0.26,N,8,0.26153846153846155,3.823529411764706,1443.3,0.022204615384615385,0.23529411764705882,0.17647058823529413,0,0
23,58800,RENT,7.0,EDUCATION,B,3000,10.36,0.05,N,3,0.05102040816326531,19.6,310.8,0.005285714285714286,0.13043478260869565,0.30434782608695654,0,1
36,50000,RENT,2.0,DEBTCONSOLIDATION,A,5500,8.32,0.11,N,16,0.11,9.090909090909092,457.59999999999997,0.009151999999999999,0.4444444444444444,0.05555555555555555,0,0
35,58800,MORTGAGE,5.0,MEDICAL,D,12000,15.7,0.2,N,9,0.20408163265306123,4.9,1884.0,0.032040816326530615,0.2571428571428571,0.14285714285714285,0,1
23,45000,RENT,3.0,EDUCATION,B,3600,11.49,0.08,N,3,0.08,12.5,413.64,0.009192,0.13043478260869565,0.13043478260869565,0,0
23,86000,MORTGAGE,4.0,VENTURE,A,10000,,0.12,N,3,0.11627906976744186,8.6,1099.0,0.01277906976744186,0.13043478260869565,0.17391304347826086,0,0
29,72000,RENT,3.0,HOMEIMPROVEMENT,E,4000,18.79,0.06,N,6,0.05555555555555555,18.0,751.5999999999999,0.010438888888888888,0.20689655172413793,0.10344827586206896,0,0
25,80000,RENT,8.0,DEBTCONSOLIDATION,D,5000,14.96,0.06,Y,4,0.0625,16.0,748.0,0.00935,0.16,0.32,1,1
32,24000,RENT,2.0,MEDICAL,A,2500,7.74,0.1,N,9,0.10416666666666667,9.6,193.5,0.0080625,0.28125,0.0625,0,0
26,84996,RENT,0.0,MEDICAL,B,9000,11.26,0.11,N,2,0.1058873358746294,9.444,1013.4,0.011922914019483269,0.07692307692307693,0.0,0,0
30,89004,RENT,6.0,MEDICAL,C,6000,13.16,0.07,Y,5,0.06741270055278414,14.834,789.6,0.008871511392746393,0.16666666666666666,0.2,0,0
23,65500,MORTGAGE,3.0,PERSONAL,B,16800,,0.26,N,2,0.2564885496183206,3.8988095238095237,1846.32,0.028188091603053436,0.08695652173913043,0.13043478260869565,0,0
23,40000,RENT,5.0,DEBTCONSOLIDATION,C,10000,13.22,0.25,Y,4,0.25,4.0,1322.0000000000002,0.03305,0.17391304347826086,0.21739130434782608,0,0
33,150000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,4000,10.37,0.03,N,7,0.02666666666666667,37.5,414.79999999999995,0.002765333333333333,0.21212121212121213,0.0,0,0
30,182004,MORTGAGE,2.0,PERSONAL,A,7200,6.62,0.04,N,5,0.039559570119338035,25.278333333333332,476.64,0.002618843541900178,0.16666666666666666,0.06666666666666667,0,0
33,72250,MORTGAGE,0.0,MEDICAL,D,25000,16.0,0.29,Y,5,0.3460207612456747,2.89,4000.0,0.05536332179930796,0.15151515151515152,0.0,1,1
28,60000,MORTGAGE,5.0,PERSONAL,B,6000,10.99,0.1,N,9,0.1,10.0,659.4,0.01099,0.32142857142857145,0.17857142857142858,0,0
22,39000,RENT,2.0,MEDICAL,C,5000,12.23,0.13,Y,3,0.1282051282051282,7.8,611.5,0.01567948717948718,0.13636363636363635,0.09090909090909091,0,1
24,57100,RENT,3.0,VENTURE,C,6625,11.22,0.12,Y,4,0.11602451838879159,8.618867924528303,743.325,0.013017950963222417,0.16666666666666666,0.125,0,0
32,45000,MORTGAGE,12.0,EDUCATION,A,4800,7.49,0.11,N,7,0.10666666666666667,9.375,359.52000000000004,0.007989333333333334,0.21875,0.375,0,0
34,86400,RENT,0.0,MEDICAL,C,8000,13.49,0.09,Y,9,0.09259259259259259,10.8,1079.2,0.012490740740740741,0.2647058823529412,0.0,0,0
26,53595,MORTGAGE,3.0,PERSONAL,A,6000,7.88,0.11,N,2,0.11195074167366359,8.9325,472.79999999999995,0.00882171844388469,0.07692307692307693,0.11538461538461539,0,0
22,36000,RENT,0.0,PERSONAL,B,15850,11.48,0.44,N,3,0.44027777777777777,2.271293375394322,1819.58,0.05054388888888889,0.13636363636363635,0.0,0,1
22,95000,MORTGAGE,0.0,MEDICAL,A,9000,8.49,0.09,N,2,0.09473684210526316,10.555555555555555,764.1,0.008043157894736842,0.09090909090909091,0.0,0,0
30,41000,RENT,0.0,PERSONAL,A,7200,7.49,0.18,N,5,0.17560975609756097,5.694444444444445,539.2800000000001,0.013153170731707318,0.16666666666666666,0.0,0,0
32,150000,MORTGAGE,16.0,PERSONAL,A,6000,7.49,0.04,N,9,0.04,25.0,449.40000000000003,0.0029960000000000004,0.28125,0.5,0,0
22,160000,MORTGAGE,0.0,MEDICAL,B,35000,10.65,0.22,N,4,0.21875,4.571428571428571,3727.5,0.023296875,0.18181818181818182,0.0,0,0
24,56400,RENT,0.0,EDUCATION,E,4000,14.75,0.07,Y,2,0.07092198581560284,14.1,590.0,0.010460992907801418,0.08333333333333333,0.0,1,1
26,140000,RENT,5.0,VENTURE,B,8400,12.53,0.06,N,2,0.06,16.666666666666668,1052.52,0.0075179999999999995,0.07692307692307693,0.19230769230769232,0,0
25,60000,RENT,0.0,MEDICAL,B,7000,9.25,0.12,N,2,0.11666666666666667,8.571428571428571,647.5,0.010791666666666666,0.08,0.0,0,0
25,48000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,4800,10.74,0.1,N,4,0.1,10.0,515.52,0.01074,0.16,0.12,0,0
28,42000,RENT,4.0,VENTURE,C,6000,11.78,0.14,Y,10,0.14285714285714285,7.0,706.8,0.01682857142857143,0.35714285714285715,0.14285714285714285,0,0
21,33000,RENT,2.0,EDUCATION,C,10800,12.23,0.33,N,3,0.32727272727272727,3.0555555555555554,1320.8400000000001,0.04002545454545455,0.14285714285714285,0.09523809523809523,0,1
22,29124,MORTGAGE,0.0,MEDICAL,E,8875,15.68,0.3,Y,3,0.30473149292679574,3.2815774647887324,1391.6,0.04778189809092157,0.13636363636363635,0.0,1,1
28,24000,OWN,3.0,PERSONAL,B,8000,10.37,0.33,N,5,0.3333333333333333,3.0,829.5999999999999,0.03456666666666666,0.17857142857142858,0.10714285714285714,0,0
22,42000,RENT,0.0,VENTURE,D,16000,16.0,0.38,N,3,0.38095238095238093,2.625,2560.0,0.06095238095238095,0.13636363636363635,0.0,0,1
28,61000,RENT,12.0,HOMEIMPROVEMENT,C,15000,13.99,0.25,N,7,0.2459016393442623,4.066666666666666,2098.5,0.0344016393442623,0.25,0.42857142857142855,0,0
28,34000,RENT,,PERSONAL,A,5000,7.9,0.15,N,5,0.14705882352941177,6.8,395.0,0.01161764705882353,0.17857142857142858,0.14285714285714285,0,1
28,42000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5375,10.65,0.13,N,7,0.12797619047619047,7.813953488372093,572.4375,0.013629464285714286,0.25,0.17857142857142858,0,0
29,60000,RENT,4.0,DEBTCONSOLIDATION,A,10000,8.59,0.17,N,5,0.16666666666666666,6.0,859.0,0.014316666666666667,0.1724137931034483,0.13793103448275862,0,0
26,225000,RENT,1.0,EDUCATION,A,3000,9.32,0.01,N,4,0.013333333333333334,75.0,279.6,0.0012426666666666669,0.15384615384615385,0.038461538461538464,0,0
27,35000,RENT,0.0,DEBTCONSOLIDATION,B,3000,,0.09,N,8,0.08571428571428572,11.666666666666666,329.7,0.00942,0.2962962962962963,0.0,0,0
28,72000,RENT,8.0,PERSONAL,B,5000,10.59,0.07,N,9,0.06944444444444445,14.4,529.5,0.007354166666666667,0.32142857142857145,0.2857142857142857,0,0
23,76000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,9000,,0.12,Y,3,0.11842105263157894,8.444444444444445,989.1,0.013014473684210527,0.13043478260869565,0.30434782608695654,1,1
25,113000,RENT,7.0,MEDICAL,C,25000,12.73,0.22,Y,4,0.22123893805309736,4.52,3182.5,0.02816371681415929,0.16,0.28,0,0
27,72000,MORTGAGE,8.0,VENTURE,C,15250,13.16,0.21,Y,5,0.21180555555555555,4.721311475409836,2006.8999999999999,0.02787361111111111,0.18518518518518517,0.2962962962962963,0,0
34,45000,RENT,7.0,MEDICAL,A,1500,5.99,0.03,N,10,0.03333333333333333,30.0,89.85000000000001,0.001996666666666667,0.29411764705882354,0.20588235294117646,0,0
26,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,20000,13.79,0.17,Y,4,0.16666666666666666,6.0,2758.0,0.022983333333333335,0.15384615384615385,0.38461538461538464,0,0
27,35000,RENT,3.0,PERSONAL,A,4200,,0.12,N,5,0.12,8.333333333333334,461.58,0.013188,0.18518518518518517,0.1111111111111111,0,0
21,34000,RENT,4.0,EDUCATION,B,1800,11.49,0.05,N,4,0.052941176470588235,18.88888888888889,206.82,0.006082941176470588,0.19047619047619047,0.19047619047619047,0,0
33,39000,RENT,4.0,DEBTCONSOLIDATION,E,15000,17.56,0.38,Y,5,0.38461538461538464,2.6,2633.9999999999995,0.06753846153846153,0.15151515151515152,0.12121212121212122,1,1
26,75000,OWN,10.0,EDUCATION,C,7200,,0.1,N,3,0.096,10.416666666666666,791.28,0.0105504,0.11538461538461539,0.38461538461538464,0,0
23,96000,MORTGAGE,1.0,EDUCATION,A,10000,7.49,0.1,N,3,0.10416666666666667,9.6,749.0000000000001,0.0078020833333333345,0.13043478260869565,0.043478260869565216,0,0
22,40000,OWN,5.0,MEDICAL,B,6000,9.25,0.15,N,3,0.15,6.666666666666667,555.0,0.013875,0.13636363636363635,0.22727272727272727,0,0
23,85000,MORTGAGE,7.0,VENTURE,B,25000,10.36,0.29,N,4,0.29411764705882354,3.4,2590.0,0.030470588235294117,0.17391304347826086,0.30434782608695654,0,0
23,50508,OWN,8.0,PERSONAL,B,7500,10.83,0.15,N,4,0.14849132810643859,6.7344,812.25,0.0160816108339273,0.17391304347826086,0.34782608695652173,0,0
33,120000,MORTGAGE,3.0,MEDICAL,A,14000,7.29,0.12,N,8,0.11666666666666667,8.571428571428571,1020.6000000000001,0.008505,0.24242424242424243,0.09090909090909091,0,0
33,70000,OWN,17.0,VENTURE,A,24000,7.49,0.34,N,6,0.34285714285714286,2.9166666666666665,1797.6000000000001,0.02568,0.18181818181818182,0.5151515151515151,0,0
36,64064,MORTGAGE,4.0,VENTURE,B,9500,,0.15,N,15,0.14828921078921078,6.743578947368421,1044.05,0.016296984265734265,0.4166666666666667,0.1111111111111111,0,0
22,57500,RENT,1.0,VENTURE,B,9100,11.49,0.16,N,3,0.1582608695652174,6.318681318681318,1045.59,0.018184173913043476,0.13636363636363635,0.045454545454545456,0,0
22,32500,RENT,0.0,MEDICAL,B,12000,11.49,0.37,N,2,0.36923076923076925,2.7083333333333335,1378.8,0.04242461538461538,0.09090909090909091,0.0,0,1
25,32640,RENT,4.0,DEBTCONSOLIDATION,C,4000,12.73,0.12,Y,4,0.12254901960784313,8.16,509.2,0.015600490196078431,0.16,0.16,0,0
22,12000,RENT,1.0,EDUCATION,D,3500,15.65,0.29,Y,2,0.2916666666666667,3.4285714285714284,547.75,0.04564583333333333,0.09090909090909091,0.045454545454545456,1,1
25,180000,MORTGAGE,3.0,VENTURE,B,9950,11.26,0.06,N,2,0.05527777777777778,18.09045226130653,1120.37,0.006224277777777777,0.08,0.12,0,0
23,56000,MORTGAGE,3.0,MEDICAL,C,7500,13.79,0.13,Y,3,0.13392857142857142,7.466666666666667,1034.25,0.01846875,0.13043478260869565,0.13043478260869565,0,0
22,26000,MORTGAGE,3.0,PERSONAL,B,500,10.46,0.02,N,4,0.019230769230769232,52.0,52.300000000000004,0.0020115384615384617,0.18181818181818182,0.13636363636363635,0,0
27,31000,OWN,4.0,MEDICAL,C,12000,12.73,0.39,Y,6,0.3870967741935484,2.5833333333333335,1527.6,0.04927741935483871,0.2222222222222222,0.14814814814814814,0,0
24,75000,MORTGAGE,4.0,VENTURE,B,19000,11.99,0.25,N,3,0.25333333333333335,3.9473684210526314,2278.1,0.030374666666666664,0.125,0.16666666666666666,0,0
36,17640,OWN,4.0,HOMEIMPROVEMENT,A,5875,7.9,0.33,N,12,0.3330498866213152,3.0025531914893615,464.125,0.026310941043083902,0.3333333333333333,0.1111111111111111,0,1
39,60520,RENT,6.0,MEDICAL,D,6000,15.33,0.08,Y,15,0.0991407799074686,10.086666666666666,919.8,0.015198281559814937,0.38461538461538464,0.15384615384615385,1,1
36,49896,MORTGAGE,8.0,VENTURE,A,2800,,0.06,N,17,0.05611672278338945,17.82,307.71999999999997,0.0061672278338945,0.4722222222222222,0.2222222222222222,0,0
31,87000,OWN,7.0,HOMEIMPROVEMENT,C,15000,13.11,0.17,Y,8,0.1724137931034483,5.8,1966.5,0.022603448275862068,0.25806451612903225,0.22580645161290322,0,0
36,74000,MORTGAGE,9.0,HOMEIMPROVEMENT,C,18000,,0.24,N,12,0.24324324324324326,4.111111111111111,1978.2,0.026732432432432434,0.3333333333333333,0.25,0,0
34,55000,MORTGAGE,4.0,EDUCATION,C,7000,13.49,0.13,Y,10,0.12727272727272726,7.857142857142857,944.3,0.017169090909090908,0.29411764705882354,0.11764705882352941,0,0
39,31200,RENT,2.0,PERSONAL,B,6400,11.49,0.21,N,15,0.20512820512820512,4.875,735.36,0.02356923076923077,0.38461538461538464,0.05128205128205128,0,0
26,42000,RENT,8.0,MEDICAL,C,6000,12.73,0.14,N,4,0.14285714285714285,7.0,763.8,0.018185714285714284,0.15384615384615385,0.3076923076923077,0,0
40,30000,RENT,2.0,VENTURE,B,10625,,0.35,N,17,0.3541666666666667,2.823529411764706,1167.6875,0.03892291666666667,0.425,0.05,0,1
27,34800,MORTGAGE,5.0,PERSONAL,B,3000,9.91,0.09,N,6,0.08620689655172414,11.6,297.3,0.008543103448275862,0.2222222222222222,0.18518518518518517,0,0
27,32000,RENT,6.0,MEDICAL,B,8000,9.91,0.25,N,7,0.25,4.0,792.8000000000001,0.024775000000000002,0.25925925925925924,0.2222222222222222,0,0
26,55000,OWN,10.0,VENTURE,C,14500,12.73,0.26,N,2,0.2636363636363636,3.793103448275862,1845.85,0.03356090909090909,0.07692307692307693,0.38461538461538464,0,0
27,78000,MORTGAGE,2.0,MEDICAL,B,7000,9.62,0.09,N,6,0.08974358974358974,11.142857142857142,673.4,0.008633333333333333,0.2222222222222222,0.07407407407407407,0,0
37,40800,OWN,4.0,PERSONAL,B,2875,11.99,0.07,N,14,0.0704656862745098,14.191304347826087,344.71250000000003,0.008448835784313727,0.3783783783783784,0.10810810810810811,0,0
32,19200,RENT,0.0,VENTURE,B,5000,9.99,0.26,N,6,0.2604166666666667,3.84,499.5,0.026015625,0.1875,0.0,0,1
26,144000,RENT,0.0,DEBTCONSOLIDATION,A,5800,7.29,0.04,N,3,0.04027777777777778,24.82758620689655,422.82000000000005,0.0029362500000000005,0.11538461538461539,0.0,0,0
26,75531,RENT,3.0,PERSONAL,D,15000,16.49,0.2,N,2,0.19859395480001588,5.0354,2473.5,0.03274814314652262,0.07692307692307693,0.11538461538461539,0,0
28,130000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,12000,13.55,0.09,Y,8,0.09230769230769231,10.833333333333334,1626.0,0.012507692307692308,0.2857142857142857,0.07142857142857142,1,0
23,50000,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.25,0.1,N,2,0.1,10.0,512.5,0.01025,0.08695652173913043,0.0,0,0
30,60000,RENT,1.0,HOMEIMPROVEMENT,C,12000,13.84,0.2,Y,7,0.2,5.0,1660.8,0.02768,0.23333333333333334,0.03333333333333333,0,0
32,59506,OWN,13.0,VENTURE,D,8000,16.07,0.13,N,7,0.13444022451517493,7.43825,1285.6000000000001,0.021604544079588617,0.21875,0.40625,0,0
22,70000,RENT,0.0,EDUCATION,A,8000,7.66,0.11,N,4,0.11428571428571428,8.75,612.8,0.008754285714285714,0.18181818181818182,0.0,0,0
23,36000,RENT,2.0,MEDICAL,A,8000,7.51,0.22,N,2,0.2222222222222222,4.5,600.8,0.01668888888888889,0.08695652173913043,0.08695652173913043,0,1
24,80155,RENT,8.0,MEDICAL,F,5000,,0.05,N,3,0.062379140415445074,16.031,549.5,0.006855467531657414,0.125,0.3333333333333333,0,1
27,300000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,10000,14.27,0.03,Y,7,0.03333333333333333,30.0,1427.0,0.004756666666666667,0.25925925925925924,0.2222222222222222,0,0
24,58800,RENT,5.0,HOMEIMPROVEMENT,A,5000,7.29,0.09,N,3,0.08503401360544217,11.76,364.50000000000006,0.006198979591836735,0.125,0.20833333333333334,0,0
25,80000,MORTGAGE,6.0,VENTURE,B,10000,,0.13,N,4,0.125,8.0,1099.0,0.0137375,0.16,0.24,0,0
27,46576,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4800,,0.1,N,10,0.10305736860185503,9.703333333333333,527.52,0.011326004809343867,0.37037037037037035,0.2962962962962963,0,0
35,38420,RENT,0.0,EDUCATION,C,2575,15.96,0.07,Y,7,0.0670223841749089,14.920388349514564,410.97,0.010696772514315462,0.2,0.0,0,1
25,60000,MORTGAGE,1.0,VENTURE,A,5000,7.29,0.08,N,3,0.08333333333333333,12.0,364.50000000000006,0.0060750000000000005,0.12,0.04,0,0
23,83600,RENT,7.0,PERSONAL,A,15000,8.49,0.18,N,3,0.17942583732057416,5.573333333333333,1273.5,0.015233253588516746,0.13043478260869565,0.30434782608695654,0,1
23,86500,MORTGAGE,7.0,PERSONAL,A,14000,7.29,0.16,N,3,0.16184971098265896,6.178571428571429,1020.6000000000001,0.011798843930635839,0.13043478260869565,0.30434782608695654,0,0
23,120000,MORTGAGE,5.0,EDUCATION,A,14000,,0.12,N,3,0.11666666666666667,8.571428571428571,1538.6,0.012821666666666665,0.13043478260869565,0.21739130434782608,0,0
24,33000,RENT,2.0,VENTURE,F,7750,,0.23,N,2,0.23484848484848486,4.258064516129032,851.725,0.025809848484848484,0.08333333333333333,0.08333333333333333,0,1
29,35000,RENT,3.0,MEDICAL,B,7000,8.88,0.2,N,5,0.2,5.0,621.6,0.01776,0.1724137931034483,0.10344827586206896,0,0
23,50000,RENT,5.0,PERSONAL,B,6000,11.48,0.12,N,3,0.12,8.333333333333334,688.8,0.013775999999999998,0.13043478260869565,0.21739130434782608,0,0
24,66300,MORTGAGE,6.0,MEDICAL,E,30000,19.42,0.38,N,3,0.45248868778280543,2.21,5826.0,0.08787330316742081,0.125,0.25,0,1
24,64000,MORTGAGE,2.0,DEBTCONSOLIDATION,E,12000,17.56,0.19,Y,4,0.1875,5.333333333333333,2107.2,0.032924999999999996,0.16666666666666666,0.08333333333333333,1,1
29,33000,RENT,6.0,VENTURE,A,5000,8.9,0.15,N,8,0.15151515151515152,6.6,445.00000000000006,0.013484848484848487,0.27586206896551724,0.20689655172413793,0,0
23,33000,RENT,4.0,VENTURE,B,18000,9.91,0.55,N,4,0.5454545454545454,1.8333333333333333,1783.8000000000002,0.05405454545454546,0.17391304347826086,0.17391304347826086,0,1
33,94000,RENT,4.0,HOMEIMPROVEMENT,B,7000,11.49,0.07,N,10,0.07446808510638298,13.428571428571429,804.3000000000001,0.008556382978723406,0.30303030303030304,0.12121212121212122,0,0
28,86652,RENT,5.0,HOMEIMPROVEMENT,B,20000,11.58,0.23,N,5,0.23080829063379957,4.3326,2316.0,0.02672760005539399,0.17857142857142858,0.17857142857142858,0,1
28,27000,OWN,7.0,PERSONAL,B,2400,10.99,0.09,N,5,0.08888888888888889,11.25,263.76,0.009768888888888888,0.17857142857142858,0.25,0,0
31,78000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,20000,14.26,0.26,Y,10,0.2564102564102564,3.9,2852.0,0.036564102564102564,0.3225806451612903,0.03225806451612903,0,1
31,30000,RENT,,MEDICAL,B,4800,12.42,0.16,N,8,0.16,6.25,596.16,0.019871999999999997,0.25806451612903225,0.12903225806451613,0,0
26,145000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,20000,10.25,0.14,N,2,0.13793103448275862,7.25,2050.0,0.014137931034482758,0.07692307692307693,0.34615384615384615,0,1
24,69400,RENT,8.0,VENTURE,D,15000,13.24,0.22,N,4,0.21613832853025935,4.626666666666667,1985.9999999999998,0.028616714697406335,0.16666666666666666,0.3333333333333333,0,0
33,50000,OWN,2.0,PERSONAL,C,1200,14.26,0.02,N,6,0.024,41.666666666666664,171.12,0.0034224,0.18181818181818182,0.06060606060606061,0,0
24,73000,MORTGAGE,1.0,MEDICAL,B,10000,11.99,0.14,N,2,0.136986301369863,7.3,1199.0,0.016424657534246576,0.08333333333333333,0.041666666666666664,0,0
23,30900,RENT,1.0,PERSONAL,A,5775,9.63,0.19,N,4,0.18689320388349515,5.35064935064935,556.1325,0.017997815533980586,0.17391304347826086,0.043478260869565216,0,1
23,20400,RENT,3.0,DEBTCONSOLIDATION,A,4000,8.94,0.2,N,4,0.19607843137254902,5.1,357.59999999999997,0.01752941176470588,0.17391304347826086,0.13043478260869565,0,0
27,70000,RENT,4.0,HOMEIMPROVEMENT,B,3700,,0.05,N,5,0.05285714285714286,18.91891891891892,406.63,0.005809,0.18518518518518517,0.14814814814814814,0,1
44,62400,RENT,,HOMEIMPROVEMENT,E,10000,16.82,0.16,N,15,0.16025641025641027,6.24,1682.0000000000002,0.026955128205128208,0.3409090909090909,0.09090909090909091,0,1
23,89100,RENT,7.0,PERSONAL,C,16000,13.92,0.18,Y,4,0.17957351290684623,5.56875,2227.2,0.024996632996632996,0.17391304347826086,0.30434782608695654,0,0
